Object Id,Facility ID,Facility Name,Address,City,State,ZIP Code,Phone Number,County,Country,Latitude,Longitude,Website,Helipad
1651,1151201,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,(712) 324-5041,O'BRIEN,187,43.18711862,-95.84643707,http://www.sanfordsheldon.org,Y
1652,7652732,MERCY MEDICAL CENTER-CLINTON,1410 NORTH 4TH STREET,CLINTON,IA,52732,(563) 244-5555,CLINTON,154,41.86150182,-90.18901553,http://www.mercyclinton.com,Y
1653,2652043,CENTRAL COMMUNITY HOSPITAL,901 DAVIDSON STREET NORTHWEST,ELKADER,IA,52043,(563) 245-7000,CLAYTON,191,42.85667009,-91.40757287,http://www.centralcommunityhospital.com,N
1654,8152301,MARENGO MEMORIAL HOSPITAL,300 MAY STREET  BOX 228,MARENGO,IA,52301,(319) 642-5543,IOWA,92,41.80212617,-92.07351711,http://www.marengohospital.org,Y
1655,1450401,NORTH IOWA MEDICAL CENTER WEST CAMPUS,910 NORTH EISENHOWER AVENUE,MASON CITY,IA,50401,(515) 424-0440,CERRO GORDO,26,43.15556032,-93.26437654,http://www.mercynorthiowa.com,N
1656,12452641,MENTAL HEALTH INSTITUTE,1200 EAST WASHINGTON STREET,MOUNT PLEASANT,IA,52641,(319) 385-7231,HENRY,86,40.95554287,-91.53594938,http://www.dhs.state.ia.us,N
1657,1183254,BEAR LAKE MEMORIAL HOSPITAL,164 SOUTH FIFTH STREET,MONTPELIER,ID,83254,(208) 847-1630,BEAR LAKE,80,42.31616307,-111.3002739,http://www.blmhospital.com,Y
1658,5383854,NORTHWEST SPECIALTY HOSPITAL,1593 EAST POLSTON AVENUE,POST FALLS,ID,83854,(208) 262-2300,KOOTENAI,165,47.71545568,-116.9243885,http://www.northwestspecialtyhospital.com/,N
1659,12754773,GUNDERSEN TRI COUNTY MEM HSPTL,18601 LINCOLN ST PO BOX 65,WHITEHALL,WI,54773,(715) 538-4361,TREMPEALEAU,178,44.36432625,-91.3187495,http://www.tricountymemorial.org/index.html,N
1660,5883704,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,(208) 373-5000,ADA,188,43.61261927,-116.290926,http://treasurevalleyhospital.com/,N
1661,106368130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,(402) 717-8000,DOUGLAS,31,41.23775265,-96.180395,http://www.chihealth.com/chi-health-lakeside,Y
1662,97262906,ANNA HOSPITAL CORPORATION - DBA UNION COUNTY HOSPITAL,517 NORTH MAIN STREET,ANNA,IL,62906,(618) 833-4511,UNION,195,37.46502663,-89.2455412,http://www.unioncountyhospital.com,Y
1663,2860402,GOTTLEB CO HEALTH SERVICES CORPORATION DBA MACNEAL HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,(708) 783-9100,COOK,12,41.83198332,-87.7921567,http://www.macneal.com,N
1664,11760634,COMMUNITY FIRST HEALTHCARE OF ILLINOIS DBA MEDICAL CENTER,5645 W ADDISON,CHICAGO,IL,60634,(773) 282-7000,COOK,129,41.94544551,-87.76783591,http://www.presencehealth.org,N
1665,52092103,VIBRA HOSPITAL OF SAN DIEGO,555 WASHINGTON STREET,SAN DIEGO,CA,92103,(740) 942-4631,SAN DIEGO,54,32.74962807,-117.1597694,http://www.vhsandiego.com/,N
1666,891801,ALHAMBRA HOSPITAL,100 SOUTH RAYMOND AVENUE,ALHAMBRA,CA,91801,(737) 999-6200,LOS ANGELES,189,34.09021587,-118.1440348,http://www.alhambrahospital.com,N
1667,40094583,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,(916) 733-8999,CONTRA COSTA,137,37.77587949,-121.9581807,http://www.sanramonmedctr.com,N
1668,71893436,LOMPOC VALLEY MEDICAL CENTER COMPREHENSIVE CARE CENTER D/P S,216 NORTH THIRD STREET,LOMPOC,CA,93436,(703) 689-9000,SANTA BARBARA,36,34.64133085,-120.4447771,NOT AVAILABLE,N
1669,161170812,BETHESDA REHABILITATION HOSPITAL,8225 SUMMA AVE.,BATON ROUGE,LA,70812,(225) 767-2304,EAST BATON ROUGE,127,30.39922677,-91.09938037,http://www.bethesdarh.com/,N
1670,164170809,SAGE REHABILITATION INSTITUTE,8220 SUMMA AVENUE,BATON ROUGE,LA,70809,(225) 819-0703,EAST BATON ROUGE,3,30.40042361,-91.10381709,http://www.sage-rehab.org,N
1671,160471220,STERLINGTON REHABILITATION HOSPITAL,370 W. HICKORY STREET,BASTROP,LA,71220,(318) 281-4531,MOREHOUSE,143,32.77637613,-91.91945782,NOT AVAILABLE,N
1672,33,NAVAL HOSPITAL LEMOORE,937 FRANKLIN AVE,LEMOORE,CA,93246,(205) 459-9100,KINGS,99,36.2642058,-119.8931341,http://www.med.navy.mil/sites/nhlem/pages/index.aspx,N
1673,690012,LOS ANGELES AMBULATORY CARE CENTER,351 E TEMPLE ST,LOS ANGELES,CA,90012,(213) 253-2677,LOS ANGELES,17,34.05201504,-118.2384205,http://www.losangeles.va.gov/,N
1674,58490232,EXODUS RECOVERY PHF,9808 VENICE BLVD,CULVER CITY,CA,90232,(310) 237-0454,LOS ANGELES,51,34.02341366,-118.3979472,http://www.exodusrecoveryinc.com/phf.html,N
1675,28070112,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2021 PERDIDO ST.,NEW ORLEANS,LA,70112,(504) 903-3000,ORLEANS,152,29.96018576,-90.08194894,http://www.umcno.org/,Y
1676,25792373,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1710 BARTON ROAD,REDLANDS,CA,92373,(813) 873-6400,SAN BERNARDINO,177,34.04943883,-117.2140831,http://www.llu.edu,N
1677,42192118,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,250 PROSPECT PLACE,CORONADO,CA,92118,(270) 889-6025,SAN DIEGO,64,32.6941428,-117.1685922,http://www.sharp.com,N
1678,2894304,VA MEDICAL CENTER - PALO ALTO DIVISION,3801 MIRANDA AVE,PALO ALTO,CA,94304,(650) 493-5000,SANTA CLARA,168,37.40535302,-122.1397846,http://www.paloalto.va.gov/,N
1679,17694112,JEWISH HOME,302 SILVER AVENUE,SAN FRANCISCO,CA,94112,(718) 670-5000,SAN FRANCISCO,97,37.72777424,-122.430891,http://www.jhsf.org,N
1680,20194115,KAISER FND HOSP - SAN FRANCISCO,2425 GEARY BOULEVARD,SAN FRANCISCO,CA,94115,(315) 473-4980,SAN FRANCISCO,193,37.78228361,-122.4432534,http://www.kaiserpermanente.org,N
1681,193230,ADVENTIST MEDICAL CENTER HANFORD,115 MALL DRIVE,HANFORD,CA,93230,(813) 898-7451,KINGS,21,36.32363397,-119.6672235,http://www.adventisthealthcv.com/hospital_newhanfordhospital.aspx,Y
1682,13893401,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVENUE,SAN LUIS OBISPO,CA,93401,(972) 298-7323,SAN LUIS OBISPO,197,35.27793151,-120.6506414,http://www.frenchmedicalcenter.org,N
1683,594025,VA MEDICAL CENTER - MENLO PARK DIVISION,795 WILLOW RD,MENLO PARK,CA,94025,(650) 614-9997,SAN MATEO,40,37.4652921,-122.1610052,http://www.paloalto.va.gov/,N
1684,8593003,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,147 N. BRENT STREET,VENTURA,CA,93003,(512) 341-1000,VENTURA,146,34.27464599,-119.2583026,http://www.cmhshealth.org/,Y
1685,32993023,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HIGHWAY,OJAI,CA,93023,(863) 494-3535,VENTURA,93,34.44291519,-119.2643843,http://www.cmhhospital.org,N
1686,40795405,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,151 SOTOYOME STREET,SANTA ROSA,CA,95405,(505) 753-1502,SONOMA,173,38.44173065,-122.7024603,http://stjosephhealth.org,N
1687,48195404,SUTTER MEDICAL CENTER OF SANTA ROSA,3325 CHANATE ROAD,SANTA ROSA,CA,95404,(541) 426-3111,SONOMA,166,38.46962166,-122.7074371,http://www.sutterhealth.org,Y
1688,40893463,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG ROAD,SOLVANG,CA,93463,(413) 582-2000,SANTA BARBARA,183,34.60208279,-120.1263039,http://www.cottagehealthsystem.org,N
1689,45194574,ADVENTIST HEALTH ST. HELENA HOSPITAL,10 WOODLAND RD.,ST. HELENA,CA,94574,(435) 207-4500,NAPA,78,38.54254929,-122.4748572,http://www.sthelenahospital.org,Y
1690,994705,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,2450 ASHBY STREET,BERKELEY,CA,94705,(316) 268-5000,ALAMEDA,15,37.85587637,-122.2572657,http://www.altabatessummit.com,N
1691,49794609,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,390 40TH STREET,OAKLAND,CA,94609,(712) 542-2176,ALAMEDA,138,37.82873934,-122.2593071,http://www.altabatessummit.org/thunderroad/,N
1692,51694588,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BLVD.,PLEASANTON,CA,94588,(402) 694-3171,ALAMEDA,149,37.69359647,-121.8803076,http://www.valleycare.com,Y
1693,9795203,DAMERON HOSPITAL,525 WEST ACACIA,STOCKTON,CA,95203,(509) 765-5606,SAN JOAQUIN,185,37.96167326,-121.300983,http://www.dameronhospital.org,N
1694,3196130,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,(801) 350-4111,LASSEN,117,40.43688328,-120.6277285,http://www.bannerhealth.com/locations/california/banner,Y
1695,7091010,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,1500 EAST DUARTE ROAD,DUARTE,CA,91010,(770) 991-8500,LOS ANGELES,132,34.12980151,-117.971138,http://www.cityofhope.org,N
1696,14691206,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,1509 EAST WILSON TERRACE,GLENDALE,CA,91206,(919) 350-2550,LOS ANGELES,68,34.15036297,-118.2300638,http://www.glendaleadventist.com,Y
1697,18491706,KAISER PERMANENTE BALDWIN PARK MEDICAL CENTER,1011 BALDWIN PARK BLVD.,BALDWIN PARK,CA,91706,(318) 484-6200,LOS ANGELES,1,34.06534422,-117.9856952,http://www.kaiserpermanente.org,N
1698,19190012,KAISER FND HOSP - MENTAL HEALTH CENTER,765 COLLEGE STREET,LOS ANGELES,CA,90012,(951) 788-3000,LOS ANGELES,29,34.06689734,-118.2434019,http://www.kaiserpermanente.org,N
1699,30991364,MOTION PICTURE AND TELEVISION HOSPITAL,23388 MULHOLLAND DRIVE,WOODLAND HILLS,CA,91364,(417) 256-9111,LOS ANGELES,106,34.15797825,-118.6366359,http://www.mptvfund.org,N
1700,32290650,NORWALK COMMUNITY HOSPITAL,13222 BLOOMFIELD AVENUE,NORWALK,CA,90650,(260) 435-7001,LOS ANGELES,66,33.91067119,-118.0641243,http://www.norwalkhospital.org/,N
1701,27293637,MADERA COMMUNITY HOSPITAL,1250 EAST ALMOND AVENUE,MADERA,CA,93637,(707) 253-5000,MADERA,90,36.94381212,-120.0446582,http://www.maderahospital.org,N
1702,11894040,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,(715) 934-4321,SANTA CLARA,134,37.36945882,-122.0799957,http://www.elcaminohospital.org,N
1703,21995051,KAISER PERMANENTE P.H.F - SANTA CLARA,3840 HOMESTEAD ROAD,SANTA CLARA,CA,95051,(603) 526-2911,SANTA CLARA,46,37.3363326,-122.0020314,http://www.kaiserpermanente.org,N
1704,46295020,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,CA,95020,(812) 752-3456,SANTA CLARA,175,37.03655836,-121.571371,http://www.dochs.org,Y
1705,10795062,DOMINICAN HOSPITAL-SANTA CRUZ/FREDERICK,610 FREDERICK STREET,SANTA CRUZ,CA,95062,(831) 457-7100,SANTA CRUZ,101,36.97970361,-122.0033095,http://www.dominicanhospital.org,N
1706,48095065,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,(714) 378-7406,SANTA CRUZ,53,36.98769976,-121.9774166,http://www.suttermatsurg.org,N
1707,52495076,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,(985) 853-1390,SANTA CRUZ,38,36.92713067,-121.7929111,http://www.watsonvillehospital.com,N
1708,4494010,BURLINGAME HEALTH CARE CENTER D/P SNF,1100 TROUSDALE DRIVE,BURLINGAME,CA,94010,(402) 572-3000,SAN MATEO,150,37.5955287,-122.3828458,http://www.sanmateomedicalcenter.org,N
1709,30094010,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,(843) 402-1006,SAN MATEO,196,37.59251275,-122.3823236,http://www.mills-peninsula.org,Y
1710,41794062,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,(406) 665-2310,SAN MATEO,81,37.47936502,-122.2548843,http://www.sequoiahospital.org,N
1711,41894015,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,(512) 509-0100,SAN MATEO,110,37.67988504,-122.4742376,http://www.setonmedicalcenter.org,N
1712,41994038,SETON MEDICAL CENTER - COASTSIDE,600 MARINE BOULEVARD,MOSS BEACH,CA,94038,(210) 921-2000,SAN MATEO,82,37.52639145,-122.5072766,http://www.setonmedicalcenter.org,N
1713,32394945,NOVATO COMMUNITY HOSPITAL,180 ROLAND WAY,NOVATO,CA,94945,(507) 377-6452,MARIN,45,38.09925492,-122.5600245,http://www.novatocommunity.sutterhealth.org,N
1714,8693721,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,2823 FRESNO AND R STREETS,FRESNO,CA,93721,(620) 285-4360,FRESNO,63,36.74389038,-119.7852398,http://www.communitymedical.org,Y
1715,44693720,ST. AGNES MEDICAL CENTER,1303 EAST HERNDON AVENUE,FRESNO,CA,93720,(318) 757-6551,FRESNO,171,36.83508748,-119.7657629,http://www.samc.com,Y
1716,19694804,KAISER FND HOSP - RICHMOND CAMPUS,901 NEVIN,RICHMOND,CA,94804,(479) 524-4141,CONTRA COSTA,158,37.93718466,-122.3613784,http://www.kaiserpermanente.org,N
1717,20994596,KAISER FND HOSP - WALNUT CREEK,1425 SOUTH MAIN STREET,WALNUT CREEK,CA,94596,(218) 249-5555,CONTRA COSTA,113,37.89134636,-122.0588393,http://www.kaiserpermanente.org,N
1718,21594531,KAISER FOUND HSP-ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,(978) 632-3420,CONTRA COSTA,6,37.95099113,-121.7751382,http://www.kaiserpermanente.org,Y
1719,2993301,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,420 - 34TH STREET,BAKERSFIELD,CA,93301,(260) 824-3210,KERN,60,35.39134233,-119.0068733,http://www.bakersfieldmemorial.org,Y
1720,37693555,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD.,RIDGECREST,CA,93555,(760) 446-3551,KERN,161,35.64067202,-117.671251,http://www.rrh.org,Y
1721,28795819,MERCY GENERAL HOSPITAL,4001 J STREET,SACRAMENTO,CA,95819,(817) 361-1991,SACRAMENTO,156,38.57006128,-121.4524684,http://www.mercygeneral.org,N
1722,43095817,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2425 STOCKTON BLVD,SACRAMENTO,CA,95817,(321) 805-5090,SACRAMENTO,19,38.55296329,-121.45533,http://www.shrinershospitalsforchildren.org/hospitals/locations/nort herncalifornia.aspx,N
1723,45795501,ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER STREET,EUREKA,CA,95501,(903) 212-3105,HUMBOLDT,162,40.78412185,-124.1422369,http://www.stjosepheureka.org,Y
1724,16792718,HOAG HOSPITAL IRVINE,16200 SAND CANYON AVENUE,IRVINE,CA,92718,(734) 764-1505,ORANGE,65,33.66070177,-117.7724095,http://www.hoag.org/pages/home.aspx,N
1725,16892663,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,(731) 885-2410,ORANGE,10,33.62447112,-117.929302,http://www.hoag.org/pages/home.aspx,Y
1726,18992618,KAISER FND HOSP - ORANGE CO IRVINE,6640 ALTON PARKWAY,IRVINE,CA,92618,(860) 364-4228,ORANGE,172,33.65823563,-117.7749278,http://www.kaiserpermanente.org,Y
1727,45892868,ST. JOSEPH HOSPITAL - ORANGE,1100 WEST STEWART DRIVE,ORANGE,CA,92868,(512) 327-0000,ORANGE,32,33.7814698,-117.8642227,http://www.sjo.org,N
1728,7130045,NORTHSIDE HOSPITAL GWINNETT,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,(562) 945-3561,GWINNETT,190,33.96367678,-84.01756345,http://www.gwinnettmedicalcenter.org,Y
1729,22730097,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097,(704) 944-0650,FULTON,186,34.06667514,-84.17662808,http://www.emoryjohnscreek.com,Y
1730,930274,SOUTHERN CRESCENT HOSPITAL FOR SPECIALTY CARE,11 UPPER RIVERDALE ROAD SW,RIVERDALE,GA,30274,(815) 943-5431,CLAYTON,109,33.5793287,-84.3891338,http://www.dubuis.org/southerncrescenthospitalforspecialtycare,Y
1731,4631064,JASPER MEMORIAL HOSPITAL,898 COLLEGE STREET,MONTICELLO,GA,31064,(213) 388-3151,JASPER,105,33.31419258,-83.68648212,http://www.jaspermemorialhospital.org,N
1732,13630030,EMORY LONG TERM CARE,450 NORTH CANDLER STREET,DECATUR,GA,30030,(404) 377-0221,DEKALB,79,33.77747,-84.29291696,http://www.dekalbmedical.org/locations/locations-module/dekalb-medical-downtown-decatur/,N
1733,13370056,OCHSNER MEDICAL CENTER-WEST BANK,120 OSCHNER BLVD,GRETNA,LA,70056,(504) 371-9355,JEFFERSON,135,29.88431261,-90.02760604,http://www.ochsner.org/locations/west_bank/,N
1734,20971263,WEST CARROLL MEMORIAL HOSPITAL,706 ROSS ST,OAK GROVE,LA,71263,(318) 428-3237,WEST CARROLL,176,32.86829874,-91.38238199,wchsystems.com/‎,N
1735,21571111,WK BOSSIER HEALTH CENTER,2400 HOSPITAL DR,BOSSIER CITY,LA,71111,(318) 212-7000,BOSSIER,4,32.55833027,-93.71820586,http://www.wkhs.com/wkb/,N
1736,1570525,ACADIA-ST. LANDRY HOSPITAL,810 S BROADWAY ST,CHURCH POINT,LA,70525,(337) 684-5435,ACADIA,2,30.39559563,-92.21114982,http://www.aslh.org,Y
1737,13270461,OCHSNER MEDICAL CENTER-NORTH SHORE,100 MEDICAL CENTER DR,SLIDELL,LA,70461,(985) 649-7070,ST. TAMMANY,42,30.28718569,-89.74265678,http://www.ochsner.org/locations/northshore,Y
1738,8370546,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON RD,JENNINGS,LA,70546,(337) 616-7000,JEFFERSON DAVIS,140,30.23944135,-92.66293514,http://www.jalh.com,N
1739,18970517,ST. MARTIN HOSPITAL,210 CHAMPAGNE BLVD,BREAUX BRIDGE,LA,70517,(337) 332-2178,ST. MARTIN,104,30.28279209,-91.88985828,http://www.stmartinhospital.org,N
1740,21271103,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD RD,SHREVEPORT,LA,71103,(318) 212-4000,CADDO,116,32.48441774,-93.7799172,http://www.wkhs.com,N
1741,2554701,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,(715) 717-4131,EAU CLAIRE,30,44.79446577,-91.51066676,http://www.sacredhearteauclaire.org,Y
1742,4653533,UPLAND HILLS HLTH,800 COMPASSION WAY,DODGEVILLE,WI,53533,(608) 930-8000,IOWA,131,42.95132396,-90.12946277,http://www.uplandhillshealth.org,Y
1743,11053581,RICHLAND HSPTL,333 E SECOND ST,RICHLAND CENTER,WI,53581,(608) 647-6321,RICHLAND,174,43.33870228,-90.38227434,http://www.richlandhospital.com,Y
1744,13853095,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND INC,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,(262) 334-5533,WASHINGTON,102,43.35575884,-88.19509696,http://www.stjosephswbclinic.com,Y
1745,14854984,THEDACARE MEDICAL CENTER WILD ROSE COM MEM HOSPITAL INC,601 GROVE AVE  PO BOX 243,WILD ROSE,WI,54984,(920) 622-3257,WAUSHARA,13,44.18356053,-89.2460595,http://www.wildrosehospital.org,Y
1746,72091763,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO STREET,MONTCLAIR,CA,91763,(919) 764-2000,SAN BERNARDINO,14,34.07875777,-117.6959766,http://www.montclair-hospital.org/,N
1747,73491208,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BOULEVARD,GLENDALE,CA,91208,(818) 790-7100,LOS ANGELES,160,34.20488886,-118.21598,http://uscvhh.org/,Y
1748,82830342,CHILDRENS HEALTHCARE OF ATLANTA AT SCOTTISH RITE,1001 JOHNSON FERRY RD,ATLANTA,GA,30342,(404) 785-5437,FULTON,49,33.90608164,-84.35395184,http://www.choa.org/,Y
1749,83030033,EMORY DECATUR HOSPITAL,2701 N DECATUR ROAD,DECATUR,GA,30033,(404) 501-1000,DEKALB,192,33.79108914,-84.2829101,http://www.dekalbmedical.org/,N
1750,17953223,ROGERS MEMORIAL HOSPITAL BROWN DEER,4600 W SCHROEDER DRIVE,BROWN DEER,WI,53223,(414) 865-2500,MILWAUKEE,16,43.18730941,-87.9676262,https://rogershospital.org/locations/brown-deer,N
1751,58893555,RIDGECREST REGIONAL HOSPITAL TRANSITIONAL CARE & REHABILITATION,1131 NO. CHINA LAKE BOULEVARD,RIDGECREST,CA,93555,(601) 981-2611,KERN,83,35.64090045,-117.6726311,http://rrh.org/hospital-services/tcru/,Y
1752,620010,MEDSTAR WASHINGTON HOSPITAL CENTER,110 IRVING STREET NW,WASHINGTON,DC,20010,(620) 375-2233,DISTRICT OF COLUMBIA,33,38.92965194,-77.0156483,http://www.whcenter.org/,Y
1753,1220037,GEORGE WASHINGTON UNIVERSITY HOSPITAL,900 23RD STREET NW,WASHINGTON,DC,20037,(360) 257-9500,DISTRICT OF COLUMBIA,55,38.90131901,-77.05063668,http://gwhospital.com/,N
1754,12554843,HAYWARD AREA MEMORIAL HOSPITAL,11040 N STATE RD 77,HAYWARD,WI,54843,(715) 934-4321,SAWYER,70,46.0347968,-91.48574688,http://www.hamhnh.com,Y
1755,35733472,BETHESDA HOSPITAL WEST,9655 W BOYNTON BEACH BLVD,BOYNTON BEACH,FL,33472,(561) 737-7733,PALM BEACH,61,26.52972805,-80.19976772,http://www.bethesdawest.org/,Y
1756,4134601,BAYFRONT HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,(352) 796-5111,HERNANDO,122,28.53883382,-82.4434916,www.bayfrontbrooksville.com,Y
1757,44332542,96TH MEDICAL GROUP-EGLIN HOSPITAL,307 BOATNER RD,EGLIN AFB,FL,32542,(850) 883-8600,OKALOOSA,130,30.46083986,-86.55523265,http://www.eglin.af.mil/units/eglinhospital.asp,Y
1758,12580129,CHILDRENS HOSPITAL COLORADO SOUTH CAMPUS,1811 PLAZA DRIVE,HIGHLANDS RANCH,CO,80129,(720) 777-9400,DOUGLAS,50,39.5573325,-105.0100129,http://www.childrenscolorado.org/about/locations/highlands-ranch,Y
1759,30133012,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH ST,HIALEAH,FL,33012,(305) 558-2500,MIAMI-DADE,25,25.86854243,-80.31226968,http://www.psghosp.com,N
1760,35332209,UF HEALTH JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,FL,32209,(904) 244-0411,DUVAL,41,30.34850524,-81.66427482,http://ufhealthjax.org/,Y
1761,22634748,LEESBURG REHABILITATION HOSPITAL,700 N PALMETTO ST,LEESBURG,FL,34748,(352) 323-5695,LAKE,84,28.81810186,-81.87440022,http://www.cfhalliance.org/services-rehab-acute.html,N
1762,10202135,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BOSTON,MA,2135,(617) 254-3800,SUFFOLK,77,42.34997282,-71.14263104,http://franciscanchildrens.org/,N
1763,92151334,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,(712) 362-2631,EMMET,71,43.40998667,-94.83365792,http://www.avera-holyfamily.org,Y
1764,93052040,MERCY MEDICAL CENTER-DYERSVILLE,1111 3RD STREET SW,DYERSVILLE,IA,52040,(563) 875-7101,DUBUQUE,37,42.47562714,-91.13053568,http://www.mercydubuque.com/mercy-dyersville,Y
1765,93950616,FLOYD COUNTY MEMORIAL HOSPITAL,800 11TH ST,CHARLES CITY,IA,50616,(641) 228-6830,FLOYD,75,43.05145465,-92.68364371,http://www.fcmc.us.com/,Y
1766,21532808,ASPIRE HEALTH PARTNERS INC,1800 MERCY DR,ORLANDO,FL,32808,(407) 875-3700,ORANGE,94,28.56763289,-81.43424488,http://aspirehealthpartners.com/,Y
1767,6333950,BAYFRONT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,FL,33950,(941) 637-3128,CHARLOTTE,5,26.94094642,-82.0402774,http://www.rmchealth.com,Y
1768,36533578,ST JOSEPH'S HOSPITAL SOUTH,6901 SIMMONS LOOP,RIVERVIEW,FL,33578,(813) 302-8001,HILLSBOROUGH,151,27.78778121,-82.34510464,https://www.baycare.org/sjhs,Y
1769,36833544,ADVENTHEALTH WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,(813) 929-5000,PASCO,89,28.19562413,-82.35114261,https://www.floridahospital.com/wesley-chapel,Y
1770,41233136,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS,1475 NW 12TH AVE,MIAMI,FL,33136,(305) 243-1000,MIAMI-DADE,182,25.78829775,-80.21565251,http://www.uhealthsystem.com,Y
1771,36933543,NORTH TAMPA BEHAVIORAL HEALTH,29910 SR 56,WESLEY CHAPEL,FL,33543,(813) 333-0000,PASCO,123,28.20036654,-82.32381142,http://www.northtampabehavioralhealth.com/,N
1772,32533880,WINTER HAVEN WOMEN'S HOSPITAL,101 AVE O SE,WINTER HAVEN,FL,33880,(863) 294-7010,POLK,47,28.00897569,-81.72617786,http://www.winterhavenhospital.org/facilities/rcwi/,N
1773,13652627,FORT MADISON COMMUNITY HOSPITAL,5445 AVENUE O,FORT MADISON,IA,52627,(319) 372-6530,LEE,153,40.62580677,-91.38431337,http://www.fmchosp.com,Y
1774,7250201,STORY COUNTY HOSPITAL NORTH,640 6TH STREET,NEVADA,IA,50201,(515) 382-2111,STORY,20,42.01709827,-93.45276476,http://www.storymedical.org,N
1775,6150248,STORY CITY MEMORIAL HOSPITAL,812 ELM AVENUE,STORY CITY,IA,50248,(515) 733-5121,STORY,139,42.19007926,-93.59411806,NOT AVAILABLE,N
1776,4850501,TRINITY REGIONAL HOSPITAL,802 SOUTH KENYON ROAD,FORT DODGE,IA,50501,(515) 573-3101,WEBSTER,115,42.49221018,-94.19217957,http://www.unitypoint.org/fortdodge/default.aspx,Y
1777,94650126,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,(641) 648-4631,HARDIN,180,42.50069575,-93.26068656,http://www.hansenfamilyhospital.com/,Y
